name,Tier,level,total-exp,web-dev,soft-dev,game-dev,cyber-secu,elective,no-of-tests,avg
Hampton,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Quintez,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Naketa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Nikolos,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Oanh,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Noland,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Amarilis,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jonetta,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jonita,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Severo,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rashaud,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Demarkus,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Zacharias,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Dorthea,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Odis,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Nathaneal,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Myka,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Nirali,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Chauntel,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Charmayne,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Niraj,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Carleton,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Berta,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Nekeisha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Mali,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jamiel,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Seda,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Neale,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jahmal,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sayra,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Osiris,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Hipolito,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Henderson,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Buford,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Christophr,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kyrstal,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Benzion,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tarika,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Suzann,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shandrea,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Vernetta,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tacy,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Valine,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shanan,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Roshaunda,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tyshon,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tyrelle,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Fahad,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Torrell,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Maron,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Edson,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Taraneh,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Ruddy,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sharlyn,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Arelis,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Carmilla,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Roseline,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tedrick,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Carma,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Manish,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Wynter,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Ronson,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Salma,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sanam,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Takela,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Steffon,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sir,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shontia,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Aretha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sunday,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shaheed,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Aundre,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rea,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Nickalaus,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kylan,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Resha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Coreen,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Reynolds,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Boyce,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shamieka,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Richrd,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Benigno,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Bejamin,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Deziree,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shandell,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rj,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shanicka,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Ashle,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Armondo,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Armanda,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Arlette,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Antwann,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sunita,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Giovani,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shaqueena,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shelena,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Analise,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Matther,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Celinda,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rusti,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Marvel,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rubie,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Carah,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Carrington,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kyron,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Nyle,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Adrean,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Adelle,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Devyn,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sheika,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Karisha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Yechiel,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shahid,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Vania,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Zenia,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tyronda,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tung,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tu,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shawnita,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tiare,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shawnette,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Cheston,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Teddi,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Promise,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Georgios,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Latish,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Dakotah,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kimerly,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sadaf,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sultan,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rabecca,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Klint,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Koda,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Vuong,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Skyla,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kymberlee,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kalene,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Dezmond,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Alek,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Lakina,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Keiko,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Keishia,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jaymee,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jadie,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shaylin,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Anastacio,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Demone,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Cherith,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Keshana,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jassica,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Meera,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Catina,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jazlyn,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jeanice,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sharrod,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Khristine,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kolleen,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Janean,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Krislyn,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Brigit,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Lonell,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Lorelle,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Allissa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shameca,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shallon,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jr,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Judge,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Mikelle,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Andrey,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Silverio,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Cendy,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sholom,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Nila,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Nasser,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tameisha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rashunda,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tarren,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Raisa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Corinthian,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tiandra,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Radhika,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Mccall,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Delorean,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tiah,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Curry,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Marygrace,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Teya,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Maylin,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Terren,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Mendel,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Mendi,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Lukus,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Prudence,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Milly,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Colten,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Chavonne,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Veronika,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Willa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Vy,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Chrystina,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Laporsha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Yalonda,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Nikeya,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Reana,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Leaha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rekeisha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Ry,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shilpa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Lambert,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shela,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shantoria,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Uri,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Elroy,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Chanie,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sharayah,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Laresha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Cristela,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sanjuana,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Letasha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Latoia,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Lin,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Ronika,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Laurent,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Renesha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Lorenda,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Raymone,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Coralee,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Christia,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Riane,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rambo,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Loria,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Trudi,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Lubna,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Cleopatra,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Traves,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Wendall,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Garon,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Fredricka,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Toshiba,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Zebulun,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jadira,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Monisha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Marrissa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Neely,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Unknown,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Vienna,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rasean,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jawaun,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jenay,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jennfier,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Octavious,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Musa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Bodie,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jhon,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Aditi,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tikia,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Raissa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Bette,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jantzen,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Raj,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Paulmichael,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Johnisha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Talea,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Ji,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kareen,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shianne,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Katherina,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Sheresa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kavon,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Myia,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Mitcheal,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Raelyn,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Ashby,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Buster,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Terilyn,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Jamese,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Paulino,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Ena,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Passion,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Thierry,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Janisha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Keagan,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Nykia,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Fareed,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Avinash,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kawan,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Necole,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Mandee,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Aime,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Missie,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Marchelle,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Ger,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Gila,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Antoin,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Reanne,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Rayshon,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Angelene,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Melisha,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Gisele,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Gregery,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Ilda,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Irfan,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Irish,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Yahya,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Shalisa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Yasser,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kolin,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kimiko,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Anntoinette,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Tanita,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Maresa,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Aundria,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Lysette,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Hillarie,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Anthea,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Loralee,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Marquice,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Llewellyn,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Livia,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Leta,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Archana,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Kortnie,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Quenten,f,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
